transaction_id,account_id,transaction_type,amount,currency,category,merchant_name,description,transaction_date,value_date,reference_number,status,channel,balance_after,initiated_by
1902,469,Debit,14241.41,USD,Entertainment,Whole Foods,Debit - Entertainment,2023-10-09 18:22:02,2023-10-09,TXN0000001902,Failed,Wire,191418.57,
1903,196,Debit,10790.13,USD,Tax,Amazon,Debit - Tax,2024-10-13 22:25:44,2024-10-13,TXN0000001903,Pending,ATM,56397.12,
1904,141,Debit,1536.01,USD,Education,CVS,Debit - Education,2024-04-08 22:48:16,2024-04-08,TXN0000001904,Pending,Online,86235.74,
1905,13,Debit,2214.12,USD,Payroll,Walgreens,Debit - Payroll,2023-09-05 21:22:08,2023-09-05,TXN0000001905,Failed,Mobile,249922.88,41.0
1906,162,Credit,14924.87,USD,Insurance,Google Play,Credit - Insurance,2023-01-19 12:59:17,2023-01-19,TXN0000001906,Completed,POS,126597.47,52.0
1907,459,Debit,5773.59,USD,Loan Payment,Internal Transfer,Debit - Loan Payment,2022-07-29 02:49:53,2022-07-29,TXN0000001907,Pending,Online,195195.65,
1908,437,Debit,13649.42,USD,Loan Payment,Bill Payment - Electric,Debit - Loan Payment,2022-03-22 11:34:44,2022-03-22,TXN0000001908,Completed,Mobile,145525.25,9.0
1909,41,Debit,9754.68,USD,Transfer,Starbucks,Debit - Transfer,2023-03-30 18:44:37,2023-03-30,TXN0000001909,Completed,Online,209386.35,
1910,75,Credit,10319.15,USD,Rent/Mortgage,Delta Airlines,Credit - Rent/Mortgage,2022-08-13 16:36:10,2022-08-13,TXN0000001910,Completed,Online,102744.26,
1911,355,Debit,13280.56,USD,Travel,Bill Payment - Electric,Debit - Travel,2024-11-01 06:10:45,2024-11-01,TXN0000001911,Completed,Online,177651.87,
1912,240,Debit,10490.04,USD,Direct Deposit,Netflix,Debit - Direct Deposit,2024-05-13 00:26:45,2024-05-13,TXN0000001912,Completed,Online,238305.71,33.0
1913,391,Debit,14553.73,USD,Transfer,Bill Payment - Water,Debit - Transfer,2023-12-15 16:25:08,2023-12-15,TXN0000001913,Completed,POS,5423.86,57.0
1914,281,Debit,9761.05,USD,Direct Deposit,Planet Fitness,Debit - Direct Deposit,2023-07-02 06:00:59,2023-07-02,TXN0000001914,Completed,Online,22801.05,
1915,241,Credit,12309.46,USD,Travel,Medical Center,Credit - Travel,2024-11-24 23:19:31,2024-11-24,TXN0000001915,Completed,Wire,23343.36,
1916,256,Debit,10606.93,USD,Dining,Walmart,Debit - Dining,2023-06-22 18:33:39,2023-06-22,TXN0000001916,Completed,Wire,-7.75,
1917,7,Debit,8495.57,USD,Other,Internal Transfer,Debit - Other,2024-08-04 16:53:07,2024-08-04,TXN0000001917,Completed,Mobile,58543.75,
1918,387,Debit,10565.54,USD,Travel,McDonald's,Debit - Travel,2022-07-14 13:30:01,2022-07-14,TXN0000001918,Completed,ATM,243371.86,
1919,75,Debit,8287.12,USD,Healthcare,CVS,Debit - Healthcare,2023-03-08 17:00:40,2023-03-08,TXN0000001919,Completed,Branch,174392.4,22.0
1920,201,Debit,10620.02,USD,Insurance,McDonald's,Debit - Insurance,2024-08-09 05:27:16,2024-08-09,TXN0000001920,Completed,ATM,174132.35,
1921,113,Credit,389.62,USD,Travel,Whole Foods,Credit - Travel,2024-02-13 10:28:07,2024-02-13,TXN0000001921,Completed,Wire,68348.15,
1922,235,Debit,11344.89,USD,Groceries,Amazon,Debit - Groceries,2023-06-05 16:12:56,2023-06-05,TXN0000001922,Completed,Mobile,70442.66,57.0
1923,145,Debit,3912.96,USD,Travel,ACH Transfer,Debit - Travel,2024-12-26 14:47:11,2024-12-26,TXN0000001923,Completed,Mobile,260380.93,3.0
1924,177,Debit,9499.88,USD,Tax,Shell,Debit - Tax,2022-06-24 01:02:15,2022-06-24,TXN0000001924,Completed,Mobile,18001.6,51.0
1925,362,Debit,10121.51,USD,Insurance,Spotify,Debit - Insurance,2022-08-04 23:20:16,2022-08-04,TXN0000001925,Completed,Online,131811.98,
1926,251,Debit,13367.33,USD,ATM Withdrawal,Uber,Debit - ATM Withdrawal,2022-04-20 06:06:05,2022-04-20,TXN0000001926,Completed,Online,70820.26,7.0
1927,548,Debit,2430.45,USD,Direct Deposit,Sephora,Debit - Direct Deposit,2022-03-25 15:13:57,2022-03-25,TXN0000001927,Completed,Branch,234222.35,
1928,27,Credit,3523.91,USD,Tax,Wire Transfer,Credit - Tax,2022-05-29 09:25:19,2022-05-29,TXN0000001928,Completed,Online,211200.25,
1929,95,Credit,13765.51,USD,Shopping,Wire Transfer,Credit - Shopping,2022-04-16 04:52:10,2022-04-16,TXN0000001929,Completed,ATM,211633.0,2.0
1930,459,Credit,2021.6,USD,Payroll,McDonald's,Credit - Payroll,2023-10-19 13:47:03,2023-10-19,TXN0000001930,Completed,POS,140645.21,29.0
1931,189,Credit,4223.95,USD,Other,Walmart,Credit - Other,2024-01-13 22:21:03,2024-01-13,TXN0000001931,Completed,Online,288756.22,18.0
1932,319,Debit,3837.94,USD,ATM Withdrawal,Whole Foods,Debit - ATM Withdrawal,2023-04-22 13:50:38,2023-04-22,TXN0000001932,Completed,ATM,122818.9,5.0
1933,22,Debit,12651.99,USD,Groceries,Walmart,Debit - Groceries,2022-04-12 23:04:45,2022-04-12,TXN0000001933,Completed,ATM,58982.58,
1934,376,Debit,14400.68,USD,Subscription,Whole Foods,Debit - Subscription,2024-06-06 08:48:01,2024-06-06,TXN0000001934,Completed,Wire,141179.85,10.0
1935,238,Debit,6349.53,USD,Subscription,Uber,Debit - Subscription,2022-07-22 16:31:48,2022-07-22,TXN0000001935,Completed,ATM,212942.63,
1936,568,Debit,7367.11,USD,Rent/Mortgage,IKEA,Debit - Rent/Mortgage,2023-11-12 08:07:23,2023-11-12,TXN0000001936,Pending,Online,149530.42,30.0
1937,132,Debit,9097.47,USD,Utilities,Bill Payment - Internet,Debit - Utilities,2024-04-08 00:50:20,2024-04-08,TXN0000001937,Completed,Mobile,192610.14,52.0
1938,43,Debit,7600.68,USD,Direct Deposit,Airbnb,Debit - Direct Deposit,2022-03-02 07:52:06,2022-03-02,TXN0000001938,Completed,POS,75126.71,
1939,523,Credit,9678.36,USD,Subscription,Airbnb,Credit - Subscription,2022-12-13 22:57:42,2022-12-13,TXN0000001939,Completed,POS,269547.33,
1940,413,Debit,10918.99,USD,Dining,Netflix,Debit - Dining,2023-01-21 05:10:49,2023-01-21,TXN0000001940,Completed,Mobile,241262.2,
1941,198,Credit,11508.7,USD,Tax,Trader Joe's,Credit - Tax,2024-09-17 09:57:43,2024-09-17,TXN0000001941,Completed,Mobile,215808.09,
1942,286,Debit,9014.66,USD,Direct Deposit,Walgreens,Debit - Direct Deposit,2024-06-25 11:32:44,2024-06-25,TXN0000001942,Completed,Wire,168625.78,17.0
1943,421,Debit,7748.92,USD,Travel,Walmart,Debit - Travel,2023-12-10 12:08:29,2023-12-10,TXN0000001943,Completed,ATM,221403.35,41.0
1944,364,Debit,6880.09,USD,Payroll,Starbucks,Debit - Payroll,2022-10-16 19:16:45,2022-10-16,TXN0000001944,Completed,Branch,107071.45,
1945,345,Debit,10106.87,USD,Payroll,Target,Debit - Payroll,2023-03-15 17:12:51,2023-03-15,TXN0000001945,Completed,POS,212170.13,
1946,467,Debit,10478.46,USD,Investment,Bill Payment - Electric,Debit - Investment,2024-03-27 13:01:47,2024-03-27,TXN0000001946,Reversed,POS,278065.72,11.0
1947,109,Credit,11104.27,USD,Subscription,Walmart,Credit - Subscription,2022-08-06 05:32:43,2022-08-06,TXN0000001947,Pending,ATM,230477.58,
1948,507,Credit,14807.51,USD,Transfer,Zara,Credit - Transfer,2023-04-04 08:04:51,2023-04-04,TXN0000001948,Completed,Mobile,109485.37,32.0
1949,287,Credit,14139.22,USD,Groceries,Whole Foods,Credit - Groceries,2024-12-14 04:17:32,2024-12-14,TXN0000001949,Completed,Mobile,144526.09,
1950,264,Debit,2234.87,USD,Travel,Delta Airlines,Debit - Travel,2022-07-15 20:42:49,2022-07-15,TXN0000001950,Completed,Mobile,16847.53,
1951,482,Credit,1725.59,USD,Groceries,Wire Transfer,Credit - Groceries,2022-07-02 11:36:37,2022-07-02,TXN0000001951,Completed,ATM,68510.07,
1952,475,Credit,10394.38,USD,Loan Payment,Amazon,Credit - Loan Payment,2022-12-15 04:07:46,2022-12-15,TXN0000001952,Completed,Online,91695.28,
1953,543,Debit,9859.37,USD,Payroll,Starbucks,Debit - Payroll,2024-07-22 04:26:10,2024-07-22,TXN0000001953,Completed,Wire,232515.42,17.0
1954,526,Credit,12042.18,USD,Subscription,University Tuition,Credit - Subscription,2024-08-27 20:37:18,2024-08-27,TXN0000001954,Pending,POS,279983.1,37.0
1955,268,Debit,12622.37,USD,Transfer,Planet Fitness,Debit - Transfer,2023-03-17 14:29:07,2023-03-17,TXN0000001955,Completed,POS,35484.8,60.0
1956,61,Credit,7675.35,USD,Loan Payment,Shell,Credit - Loan Payment,2023-01-16 16:32:12,2023-01-16,TXN0000001956,Completed,Branch,276620.37,
1957,381,Credit,7652.06,USD,Entertainment,Planet Fitness,Credit - Entertainment,2022-09-15 22:50:03,2022-09-15,TXN0000001957,Completed,ATM,269158.53,31.0
1958,23,Debit,4069.14,USD,Subscription,Home Depot,Debit - Subscription,2023-02-25 16:35:48,2023-02-25,TXN0000001958,Completed,Online,105584.02,
1959,304,Credit,14587.6,USD,Insurance,Nike,Credit - Insurance,2022-11-23 04:48:21,2022-11-23,TXN0000001959,Completed,ATM,262477.1,43.0
1960,211,Credit,1096.52,USD,Insurance,Netflix,Credit - Insurance,2023-02-05 12:45:56,2023-02-05,TXN0000001960,Completed,ATM,177153.66,59.0
1961,141,Credit,5688.33,USD,Rent/Mortgage,Apple,Credit - Rent/Mortgage,2022-06-09 04:00:49,2022-06-09,TXN0000001961,Completed,Wire,174500.33,4.0
1962,370,Debit,2648.87,USD,Loan Payment,CVS,Debit - Loan Payment,2023-02-16 07:39:11,2023-02-16,TXN0000001962,Completed,Mobile,235036.91,29.0
1963,375,Debit,8408.51,USD,Shopping,Sephora,Debit - Shopping,2023-05-06 19:57:05,2023-05-06,TXN0000001963,Completed,Mobile,31709.0,
1964,319,Debit,11018.64,USD,Travel,Uber,Debit - Travel,2024-12-26 04:07:27,2024-12-26,TXN0000001964,Completed,Branch,93689.65,
1965,549,Debit,6022.74,USD,Shopping,Internal Transfer,Debit - Shopping,2024-09-23 00:00:54,2024-09-23,TXN0000001965,Completed,POS,31046.38,
1966,33,Debit,11986.28,USD,Shopping,Publix,Debit - Shopping,2022-10-30 16:40:10,2022-10-30,TXN0000001966,Completed,POS,68226.95,23.0
1967,212,Debit,13138.55,USD,Transfer,ATM Cash,Debit - Transfer,2024-02-29 02:59:39,2024-02-29,TXN0000001967,Completed,ATM,277743.25,
1968,47,Debit,10741.36,USD,Investment,Medical Center,Debit - Investment,2022-05-17 17:59:39,2022-05-17,TXN0000001968,Completed,Wire,246205.05,52.0
1969,370,Debit,11825.65,USD,Loan Payment,Publix,Debit - Loan Payment,2022-07-24 07:02:31,2022-07-24,TXN0000001969,Completed,Wire,210070.8,
1970,495,Debit,4279.83,USD,Payroll,Nike,Debit - Payroll,2024-05-28 11:08:06,2024-05-28,TXN0000001970,Completed,POS,72829.89,
1971,290,Credit,733.08,USD,Groceries,Bill Payment - Internet,Credit - Groceries,2023-08-24 10:57:40,2023-08-24,TXN0000001971,Completed,POS,277102.47,
1972,560,Debit,1889.46,USD,Subscription,IKEA,Debit - Subscription,2023-07-20 16:39:41,2023-07-20,TXN0000001972,Completed,Mobile,138253.74,
1973,298,Debit,311.44,USD,Entertainment,Spotify,Debit - Entertainment,2022-08-06 00:53:56,2022-08-06,TXN0000001973,Completed,Branch,6331.55,
1974,260,Debit,10967.35,USD,Travel,Uber,Debit - Travel,2022-03-09 14:40:15,2022-03-09,TXN0000001974,Completed,ATM,171624.91,40.0
1975,145,Debit,7031.55,USD,Subscription,BP,Debit - Subscription,2024-05-25 15:00:05,2024-05-25,TXN0000001975,Completed,Online,107531.25,58.0
1976,489,Debit,3020.18,USD,Education,Costco,Debit - Education,2022-03-30 04:36:08,2022-03-30,TXN0000001976,Completed,ATM,194374.53,
1977,253,Debit,14216.08,USD,Shopping,Bill Payment - Water,Debit - Shopping,2023-12-16 11:24:09,2023-12-16,TXN0000001977,Completed,Online,205389.4,
1978,93,Debit,8873.36,USD,Payroll,H&M,Debit - Payroll,2024-06-04 07:44:26,2024-06-04,TXN0000001978,Completed,Branch,277863.27,
1979,363,Debit,10995.96,USD,Entertainment,The Gym,Debit - Entertainment,2022-09-27 05:07:09,2022-09-27,TXN0000001979,Completed,Wire,31867.58,
1980,148,Debit,10940.48,USD,Investment,Shell,Debit - Investment,2022-12-22 02:08:47,2022-12-22,TXN0000001980,Pending,Wire,83237.74,2.0
1981,219,Debit,5912.68,USD,Shopping,Nike,Debit - Shopping,2024-01-10 02:59:54,2024-01-10,TXN0000001981,Completed,Mobile,275354.71,18.0
1982,284,Credit,4173.2,USD,Education,IKEA,Credit - Education,2023-06-07 12:16:33,2023-06-07,TXN0000001982,Completed,Online,165281.86,15.0
1983,126,Credit,5253.88,USD,Shopping,Bill Payment - Electric,Credit - Shopping,2022-07-23 21:36:51,2022-07-23,TXN0000001983,Completed,Online,10396.18,
1984,347,Debit,2546.45,USD,Investment,The Gym,Debit - Investment,2022-07-29 10:53:45,2022-07-29,TXN0000001984,Completed,Mobile,146600.81,
1985,187,Debit,9374.63,USD,Insurance,Google Play,Debit - Insurance,2024-12-22 04:30:32,2024-12-22,TXN0000001985,Completed,Online,245795.79,
1986,199,Debit,10732.06,USD,Investment,University Tuition,Debit - Investment,2022-12-02 11:08:50,2022-12-02,TXN0000001986,Completed,Wire,173118.83,
1987,123,Credit,179.78,USD,Education,ACH Transfer,Credit - Education,2022-01-03 04:45:41,2022-01-03,TXN0000001987,Completed,Online,19381.38,
1988,535,Debit,14346.24,USD,Other,Nike,Debit - Other,2024-11-01 08:17:06,2024-11-01,TXN0000001988,Reversed,Branch,64189.4,32.0
1989,370,Debit,7146.56,USD,Entertainment,Publix,Debit - Entertainment,2022-02-10 22:14:03,2022-02-10,TXN0000001989,Completed,POS,169906.23,13.0
1990,465,Debit,455.79,USD,Other,Starbucks,Debit - Other,2023-07-16 08:09:08,2023-07-16,TXN0000001990,Completed,Online,252230.28,
1991,234,Credit,14736.1,USD,Rent/Mortgage,Airbnb,Credit - Rent/Mortgage,2022-10-27 10:59:18,2022-10-27,TXN0000001991,Failed,Wire,92713.61,22.0
1992,164,Debit,10047.95,USD,Healthcare,Amazon,Debit - Healthcare,2024-07-31 05:20:44,2024-07-31,TXN0000001992,Completed,Mobile,162777.31,2.0
1993,61,Debit,2262.0,USD,Groceries,Direct Deposit - Employer,Debit - Groceries,2024-05-21 03:12:32,2024-05-21,TXN0000001993,Completed,Online,283073.97,
1994,356,Debit,3680.42,USD,Insurance,H&M,Debit - Insurance,2024-06-04 19:53:35,2024-06-04,TXN0000001994,Completed,Online,69607.74,
1995,529,Debit,14191.2,USD,Entertainment,IKEA,Debit - Entertainment,2023-12-16 23:08:27,2023-12-16,TXN0000001995,Completed,POS,7896.39,11.0
1996,15,Credit,11915.69,USD,Groceries,Delta Airlines,Credit - Groceries,2024-07-28 20:21:36,2024-07-28,TXN0000001996,Failed,Mobile,100202.28,
1997,125,Debit,13991.39,USD,Dining,Wire Transfer,Debit - Dining,2023-11-21 06:24:13,2023-11-21,TXN0000001997,Completed,Mobile,147581.1,
1998,333,Debit,10241.89,USD,Insurance,Medical Center,Debit - Insurance,2022-01-08 14:09:48,2022-01-08,TXN0000001998,Completed,ATM,90401.89,
1999,449,Debit,13518.95,USD,Education,Internal Transfer,Debit - Education,2023-10-03 11:42:48,2023-10-03,TXN0000001999,Completed,Mobile,37508.75,
2000,348,Credit,8103.11,USD,Entertainment,Shell,Credit - Entertainment,2023-03-24 10:38:00,2023-03-24,TXN0000002000,Completed,Online,195041.6,
2001,48,Debit,13600.07,USD,Shopping,ACH Transfer,Debit - Shopping,2022-06-14 17:39:50,2022-06-14,TXN0000002001,Pending,Branch,198382.11,
2002,207,Debit,1600.18,USD,Education,Google Play,Debit - Education,2023-11-29 16:52:21,2023-11-29,TXN0000002002,Failed,Mobile,166329.74,
2003,524,Debit,7993.94,USD,Subscription,Internal Transfer,Debit - Subscription,2023-02-25 13:39:38,2023-02-25,TXN0000002003,Completed,ATM,15435.02,
2004,469,Debit,14675.08,USD,Loan Payment,Wire Transfer,Debit - Loan Payment,2022-05-23 08:53:12,2022-05-23,TXN0000002004,Completed,Online,195588.75,
2005,222,Debit,7091.17,USD,Utilities,Airbnb,Debit - Utilities,2022-09-06 17:14:44,2022-09-06,TXN0000002005,Completed,ATM,128779.19,
2006,535,Debit,13894.61,USD,Payroll,The Gym,Debit - Payroll,2023-01-19 11:09:09,2023-01-19,TXN0000002006,Completed,Branch,131559.16,19.0
2007,495,Debit,5835.29,USD,Utilities,The Gym,Debit - Utilities,2024-03-01 15:26:08,2024-03-01,TXN0000002007,Completed,POS,52708.71,28.0
2008,52,Debit,10023.79,USD,Transfer,Costco,Debit - Transfer,2023-12-31 12:48:45,2023-12-31,TXN0000002008,Failed,Mobile,34460.76,
2009,496,Debit,14835.12,USD,Shopping,Walmart,Debit - Shopping,2023-01-23 01:39:35,2023-01-23,TXN0000002009,Completed,Branch,136808.28,
2010,118,Debit,3512.69,USD,Loan Payment,Kroger,Debit - Loan Payment,2022-10-10 03:36:30,2022-10-10,TXN0000002010,Completed,Mobile,4936.01,38.0
2011,342,Debit,12168.15,USD,ATM Withdrawal,University Tuition,Debit - ATM Withdrawal,2023-09-25 15:54:58,2023-09-25,TXN0000002011,Completed,Online,8278.67,
2012,75,Debit,12327.39,USD,Education,Home Depot,Debit - Education,2023-06-10 15:38:20,2023-06-10,TXN0000002012,Completed,POS,96276.37,
2013,455,Debit,12245.69,USD,Groceries,Target,Debit - Groceries,2024-02-14 03:16:33,2024-02-14,TXN0000002013,Completed,ATM,149114.62,25.0
2014,285,Debit,3713.56,USD,Subscription,Starbucks,Debit - Subscription,2022-02-18 18:11:06,2022-02-18,TXN0000002014,Completed,Wire,176967.19,
2015,317,Debit,2955.43,USD,Tax,Uber,Debit - Tax,2023-11-11 22:00:04,2023-11-11,TXN0000002015,Completed,Wire,247603.59,
2016,245,Debit,6550.51,USD,Utilities,Direct Deposit - Employer,Debit - Utilities,2023-07-10 19:16:50,2023-07-10,TXN0000002016,Completed,Branch,249567.18,
2017,262,Debit,12500.27,USD,Travel,Spotify,Debit - Travel,2023-10-29 13:21:23,2023-10-29,TXN0000002017,Completed,Branch,227854.19,
2018,315,Credit,4111.53,USD,Rent/Mortgage,IKEA,Credit - Rent/Mortgage,2024-02-25 21:29:14,2024-02-25,TXN0000002018,Pending,Wire,18119.47,
2019,178,Debit,3109.39,USD,Payroll,Bill Payment - Internet,Debit - Payroll,2024-12-01 17:46:29,2024-12-01,TXN0000002019,Completed,Wire,47471.0,14.0
2020,537,Debit,1840.97,USD,Other,Walmart,Debit - Other,2022-02-06 23:42:59,2022-02-06,TXN0000002020,Completed,ATM,62698.16,9.0
2021,297,Debit,14221.18,USD,Payroll,H&M,Debit - Payroll,2023-06-30 10:11:46,2023-06-30,TXN0000002021,Completed,Mobile,20392.43,
2022,114,Debit,9748.9,USD,Education,Walmart,Debit - Education,2023-08-30 18:10:04,2023-08-30,TXN0000002022,Completed,Mobile,163964.94,54.0
2023,87,Credit,6028.64,USD,Loan Payment,The Gym,Credit - Loan Payment,2023-07-30 16:20:23,2023-07-30,TXN0000002023,Completed,Mobile,276108.17,
2024,410,Debit,12246.51,USD,Travel,Zara,Debit - Travel,2023-08-21 20:52:38,2023-08-21,TXN0000002024,Pending,Mobile,291772.06,
2025,129,Credit,7502.51,USD,Insurance,Shell,Credit - Insurance,2024-09-22 09:17:19,2024-09-22,TXN0000002025,Completed,Branch,98189.21,21.0
2026,73,Debit,5456.99,USD,Loan Payment,Internal Transfer,Debit - Loan Payment,2024-06-09 11:25:35,2024-06-09,TXN0000002026,Completed,Mobile,158295.14,
2027,148,Debit,5409.53,USD,Payroll,CVS,Debit - Payroll,2022-08-09 04:34:09,2022-08-09,TXN0000002027,Completed,ATM,205768.65,
2028,42,Debit,13356.28,USD,Transfer,Bill Payment - Electric,Debit - Transfer,2024-07-13 03:55:09,2024-07-13,TXN0000002028,Completed,Wire,68880.02,
2029,283,Credit,926.49,USD,Rent/Mortgage,Whole Foods,Credit - Rent/Mortgage,2022-08-06 00:07:07,2022-08-06,TXN0000002029,Completed,Mobile,59852.94,3.0
2030,167,Credit,3854.89,USD,Dining,Uber,Credit - Dining,2022-10-29 08:07:22,2022-10-29,TXN0000002030,Completed,Online,299947.21,53.0
2031,248,Credit,13452.67,USD,Entertainment,Wire Transfer,Credit - Entertainment,2022-06-24 01:05:26,2022-06-24,TXN0000002031,Completed,ATM,119545.59,
2032,352,Debit,4797.42,USD,Shopping,Delta Airlines,Debit - Shopping,2024-12-18 00:30:14,2024-12-18,TXN0000002032,Completed,POS,117201.31,22.0
2033,284,Debit,6181.61,USD,Subscription,Publix,Debit - Subscription,2023-01-28 22:43:07,2023-01-28,TXN0000002033,Completed,POS,62547.4,
2034,560,Debit,9752.85,USD,Subscription,Apple,Debit - Subscription,2022-05-19 05:52:21,2022-05-19,TXN0000002034,Completed,Mobile,286527.35,
2035,254,Debit,12118.47,USD,Tax,Publix,Debit - Tax,2024-06-12 11:48:30,2024-06-12,TXN0000002035,Completed,Wire,160696.66,
2036,70,Debit,9800.24,USD,Shopping,Nike,Debit - Shopping,2023-05-24 00:13:02,2023-05-24,TXN0000002036,Pending,Wire,35922.73,40.0
2037,443,Debit,3956.79,USD,Travel,Whole Foods,Debit - Travel,2024-07-25 08:25:15,2024-07-25,TXN0000002037,Completed,Mobile,210808.05,11.0
2038,403,Debit,2061.69,USD,Investment,Spotify,Debit - Investment,2023-07-17 04:08:48,2023-07-17,TXN0000002038,Completed,POS,136729.86,
2039,50,Credit,12189.98,USD,Groceries,ACH Transfer,Credit - Groceries,2022-07-23 16:21:55,2022-07-23,TXN0000002039,Completed,POS,227459.64,
2040,131,Credit,2818.9,USD,Subscription,Netflix,Credit - Subscription,2022-09-04 18:11:14,2022-09-04,TXN0000002040,Pending,ATM,232529.51,
2041,78,Credit,9509.04,USD,Healthcare,CVS,Credit - Healthcare,2023-08-18 11:44:51,2023-08-18,TXN0000002041,Completed,Wire,80469.24,45.0
2042,155,Credit,1408.66,USD,Insurance,H&M,Credit - Insurance,2023-10-23 06:00:09,2023-10-23,TXN0000002042,Completed,Online,180089.3,
2043,38,Debit,4319.94,USD,Shopping,Shell,Debit - Shopping,2023-08-19 09:00:01,2023-08-19,TXN0000002043,Completed,Wire,161076.46,18.0
2044,241,Credit,9648.43,USD,Insurance,University Tuition,Credit - Insurance,2023-05-02 19:15:07,2023-05-02,TXN0000002044,Completed,Branch,18729.28,18.0
2045,63,Debit,13262.3,USD,Investment,Home Depot,Debit - Investment,2023-04-08 04:33:55,2023-04-08,TXN0000002045,Completed,Branch,13830.35,
2046,15,Debit,11062.78,USD,Direct Deposit,Wire Transfer,Debit - Direct Deposit,2022-10-13 23:36:35,2022-10-13,TXN0000002046,Completed,POS,191534.96,
2047,26,Debit,3975.71,USD,Groceries,Home Depot,Debit - Groceries,2023-04-15 13:48:42,2023-04-15,TXN0000002047,Completed,POS,2619.42,31.0
2048,179,Debit,10165.5,USD,Direct Deposit,ACH Transfer,Debit - Direct Deposit,2022-07-20 17:37:13,2022-07-20,TXN0000002048,Completed,Wire,65404.12,
2049,352,Debit,6613.1,USD,Utilities,Shell,Debit - Utilities,2023-11-11 17:49:53,2023-11-11,TXN0000002049,Completed,Mobile,284051.09,
2050,318,Credit,4322.22,USD,Entertainment,Nike,Credit - Entertainment,2022-10-07 04:36:50,2022-10-07,TXN0000002050,Completed,ATM,101215.28,44.0
2051,223,Debit,9108.64,USD,Transfer,Starbucks,Debit - Transfer,2023-12-20 17:38:14,2023-12-20,TXN0000002051,Completed,ATM,103069.47,60.0
2052,213,Debit,12457.77,USD,Direct Deposit,Apple,Debit - Direct Deposit,2024-09-15 21:42:32,2024-09-15,TXN0000002052,Completed,Mobile,46436.85,
2053,517,Debit,13374.69,USD,Subscription,Home Depot,Debit - Subscription,2024-01-06 00:28:11,2024-01-06,TXN0000002053,Completed,POS,20031.1,9.0
2054,227,Debit,13784.46,USD,Entertainment,The Gym,Debit - Entertainment,2022-08-18 23:15:53,2022-08-18,TXN0000002054,Completed,Online,169775.14,
2055,323,Debit,10019.7,USD,Utilities,Walgreens,Debit - Utilities,2023-03-24 02:50:03,2023-03-24,TXN0000002055,Completed,Wire,25961.25,44.0
2056,182,Credit,12498.67,USD,Education,Trader Joe's,Credit - Education,2024-10-12 02:10:52,2024-10-12,TXN0000002056,Completed,ATM,160.44,
2057,195,Debit,3768.53,USD,ATM Withdrawal,Airbnb,Debit - ATM Withdrawal,2023-09-02 09:51:15,2023-09-02,TXN0000002057,Completed,Online,246937.36,
2058,96,Debit,2211.17,USD,Groceries,Starbucks,Debit - Groceries,2024-09-08 01:32:24,2024-09-08,TXN0000002058,Completed,Online,48710.15,
2059,408,Debit,4787.78,USD,Subscription,Starbucks,Debit - Subscription,2024-03-01 02:26:34,2024-03-01,TXN0000002059,Completed,POS,270640.22,
2060,559,Debit,10030.15,USD,Entertainment,University Tuition,Debit - Entertainment,2022-03-29 13:55:55,2022-03-29,TXN0000002060,Pending,Online,161662.51,24.0
2061,41,Credit,654.93,USD,Dining,Sephora,Credit - Dining,2022-04-04 04:51:11,2022-04-04,TXN0000002061,Completed,Online,101974.05,
2062,488,Debit,13270.75,USD,Loan Payment,IKEA,Debit - Loan Payment,2023-09-18 05:48:41,2023-09-18,TXN0000002062,Completed,ATM,143309.69,
2063,474,Credit,3620.7,USD,Payroll,Costco,Credit - Payroll,2023-10-17 05:53:06,2023-10-17,TXN0000002063,Completed,Wire,85399.66,
2064,424,Debit,14074.18,USD,Utilities,Delta Airlines,Debit - Utilities,2023-06-04 03:18:40,2023-06-04,TXN0000002064,Completed,Wire,59409.5,
2065,321,Debit,3060.99,USD,Utilities,IKEA,Debit - Utilities,2024-03-10 12:25:11,2024-03-10,TXN0000002065,Completed,Wire,252782.03,
2066,396,Debit,10554.83,USD,Other,Medical Center,Debit - Other,2023-07-15 16:28:17,2023-07-15,TXN0000002066,Completed,Mobile,2794.72,51.0
2067,225,Debit,11159.59,USD,Shopping,Bill Payment - Internet,Debit - Shopping,2022-10-11 06:03:53,2022-10-11,TXN0000002067,Completed,Wire,80886.25,17.0
2068,91,Credit,8459.74,USD,Transfer,Trader Joe's,Credit - Transfer,2022-07-18 15:47:15,2022-07-18,TXN0000002068,Completed,Branch,100891.95,
2069,203,Debit,9617.97,USD,Direct Deposit,Zara,Debit - Direct Deposit,2024-01-23 21:54:55,2024-01-23,TXN0000002069,Completed,Branch,20096.1,
2070,315,Debit,862.21,USD,Rent/Mortgage,Bill Payment - Electric,Debit - Rent/Mortgage,2022-03-13 19:53:42,2022-03-13,TXN0000002070,Completed,Mobile,45731.92,38.0
2071,125,Credit,9299.38,USD,ATM Withdrawal,BP,Credit - ATM Withdrawal,2023-07-16 21:17:20,2023-07-16,TXN0000002071,Completed,Wire,56247.91,10.0
2072,379,Credit,1305.15,USD,Loan Payment,Zara,Credit - Loan Payment,2024-05-31 23:50:37,2024-05-31,TXN0000002072,Pending,POS,77350.27,
2073,337,Debit,9052.26,USD,Tax,Bill Payment - Electric,Debit - Tax,2023-12-28 18:15:15,2023-12-28,TXN0000002073,Failed,Wire,299615.13,
